Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7lUdvbrsHvoUfqBt7JOwkZ,"332mFY6yBda91AsIOSKirG","While You on Road","While You on Road","Planet Giza",2022-02-25,182535,46,spotify:user:,2023-03-24T02:09:25Z,"alternative r&b,indie hip hop,indie r&b,montreal indie,viral rap",0.801,0.533,0,-9.291,1,0.137,0.257,0,0.284,0.721,141.926,4
02oVra8RWdAYaKbdinrfRC,"1hrOvw6197WGlXcIBJAp7v,4H9N7llvyhoddyD2oIrXWt","EXCEPTIONAL","EXCEPTIONAL","veggi,DijahSB",2021-09-10,137739,60,spotify:user:,2023-03-24T02:09:25Z,"indie hip hop",0.726,0.489,11,-9.344,0,0.484,0.301,0.0000172,0.263,0.447,115.195,4
7x9DxO4BrMKsQlmN2vPURS,"7azVk8ZXv1yB4rOmPMZvUD,1TlmLsx42aT281z8NWrKef","Bionic Man","Bionic Man","BVB,DillanPonders",2020-08-14,192000,50,spotify:user:,2023-03-24T02:09:25Z,"indie hip hop,canadian hip hop,canadian trap,underground hip hop",0.908,0.509,1,-7.263,1,0.142,0.011,0.0000177,0.0608,0.56,150.042,4
2jpmO8XlofmTA3mXul68gK,"5o4gKYJ99ROV1yye1v9Sh4,4JqpJeNOhP6bAkolNMLwFg,638CPU1xRHUo6AmfZe3F2c","Sleep Like A Baby","Adult Supervision","Nate Husser,Jean Deaux,Eva Shaw",2021-06-25,166922,41,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,montreal indie,alternative r&b,escape room,high vibe,indie r&b,indie soul,viral rap",0.866,0.664,6,-7.834,0,0.228,0.0837,0,0.0561,0.925,159.996,4
1SedJ3dLWoCqnPIGeEMUJH,"5olrQpDroHT7sjmYWMLivy,2J4wmwS5YSjQKzEEM7AiJh","Attachments","Gardner Express","Pressa,Taliban Glizzy",2020-12-11,171000,56,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,melodic rap,rap montrealais,toronto rap,trap",0.808,0.562,9,-5.779,0,0.13,0.0303,0,0.128,0.382,160.085,4
6YwwmcamIeDCOBQC8yrgxA,"5jxe5kzLkm5ICEy03BcLwo","Jupiter & Mars","Jupiter & Mars","ARDN",2022-04-22,196363,51,spotify:user:,2023-03-24T02:09:25Z,"alberta hip hop",0.468,0.807,9,-7.417,0,0.374,0.219,0,0.141,0.279,85.319,4
0lO5zEKJ60lvz8X192p3WK,"74EhQOxqIuZSj1wsMLQabN","MUST BE","EXTRA EXTRA!","Lou Phelps",2020-10-30,145173,50,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop",0.576,0.874,11,-5.197,1,0.419,0.311,0,0.633,0.861,107.18,4
6jawC4HnwfnVzb7vCbN8Mt,"1EH4lsraLQb7WNDW5h4sKi","Fly","Fly","Mindflip",2021-02-26,160085,40,spotify:user:,2023-03-24T02:09:25Z,"",0.811,0.561,6,-4.828,1,0.254,0.144,0,0.124,0.82,90.384,4
5sJwRlYM8Wg9vGrfe0FNTO,"2jwmP4TgzTGqjCfcXMDayW","100 Rounds","100 Rounds","FRVRFRIDAY",2020-03-12,132739,53,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,indie hip hop,trap soul",0.757,0.557,11,-5.167,0,0.0511,0.325,0,0.13,0.217,88.032,4
22ruOqBqBRiZDiXFud4OXa,"6jeg7JBX9J9097esK752iR,3TVXtAsR1Inumwj472S9r4","Over The Top (feat. Drake)","Buy or Bye 2","Smiley,Drake",2021-11-12,153406,69,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap,canadian pop,hip hop,rap",0.833,0.498,10,-5.196,0,0.117,0.0493,0,0.119,0.259,139.928,4
4Yxs4En3TdQY0oQswXJheQ,"0bdJZl7TDeiymDYzMJnVh2","Pause Play","Pause Play","Preme",2021-08-13,164466,54,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,toronto rap,trap,trap soul",0.85,0.505,1,-8.032,1,0.0625,0.0022,0.00983,0.109,0.424,158.028,4
7h1t1cI0DOSZQ0jHm3u0zA,"1TlmLsx42aT281z8NWrKef","KING OF THE TOWN","BECAUSE WE'RE ALIVE","DillanPonders",2020-12-11,151310,49,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,underground hip hop",0.767,0.526,2,-10.55,1,0.0514,0.0253,0.0000759,0.219,0.176,143.166,4
4pvUifF5EPmy70TsS7nDI7,"5jxe5kzLkm5ICEy03BcLwo","Til The Morning","Til The Morning","ARDN",2022-03-23,130560,48,spotify:user:,2023-03-24T02:09:25Z,"alberta hip hop",0.876,0.537,9,-6.521,0,0.341,0.281,0,0.269,0.845,125,4
6SykBo6T7iX27cRWyQlmww,"0P54cVemq1DCHUfUMlWAoN","Made Me Everything","ELEMENTS Vol. 1","TOBi",2020-10-21,197357,34,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,indie hip hop,indie r&b,underground hip hop",0.676,0.631,5,-7.842,0,0.224,0.0636,0.00000185,0.143,0.726,150.2,4
4zJGmbyLquw8H53vrVHUKq,"4e7DLHD3L0VvT1ubv5oq0w,24CgJHK6T7C5OmUbiLLMjJ","Hard to Replace (feat. Luh Kel)","Made 4 More 2","YSN Fab,Luh Kel",2021-12-03,162000,38,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,winnipeg hip hop,pop r&b,st louis rap",0.815,0.441,0,-10.808,1,0.125,0.294,0,0.114,0.336,120.107,4
6SCl4VK0Dq3jFe7U8D9k7D,"2jwmP4TgzTGqjCfcXMDayW","Time & It's Order","Time & It's Order","FRVRFRIDAY",2021-12-10,135221,47,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,indie hip hop,trap soul",0.756,0.721,10,-4.201,0,0.0565,0.436,0,0.0962,0.736,86.648,5
2evdaJj8y2xdWuCTBroDqw,"4H9N7llvyhoddyD2oIrXWt","Frontin' Like Pharrell","2020 the Album","DijahSB",2020-07-24,174201,41,spotify:user:,2023-03-24T02:09:25Z,"indie hip hop",0.874,0.633,0,-7.559,1,0.205,0.655,0.0000932,0.113,0.541,108.002,4
5G9i6PTCmXdOVmUfDRlc6t,"7z29vXpa0PYA6mngEsWNXk","Been Himma","Been Himma","Dom Vallie",2022-01-07,166829,46,spotify:user:,2023-03-24T02:09:25Z,"viral rap",0.664,0.654,1,-11.427,1,0.482,0.306,0,0.151,0.774,133.095,5
2v0HEvoISO2ZIWxgzzHk3U,"0lMsSW9R8prEif6Q3aVnEH,6RIJu05yhEIYskbVgxmk3R","Patience","Spectrum","Zach Zoya,Angel",2020-10-30,200421,29,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,hip hop quebecois,rap montrealais,afroswing",0.441,0.583,1,-8.489,1,0.305,0.273,0,0.126,0.449,171.702,4
04EvAhYmelTjLIxWzK7JLm,"7mX72Bq2iXNr8fZdu23fQL,46fHMu9KxdQwcGV9xI1L9R","NIGHTFALL (feat. Dro Kenji)","DUSK to DAWN","Boslen,Dro Kenji",2021-08-24,149042,51,spotify:user:,2023-03-24T02:09:25Z,"bc underground hip hop,canadian hip hop,indie hip hop,trap soul,underground hip hop,sad rap,vapor trap,viral rap",0.519,0.571,5,-7.386,1,0.0643,0.415,0.00000138,0.278,0.239,142.954,4
3iEwa9W9ls7vLbZbe7vgSr,"332mFY6yBda91AsIOSKirG","When The Moving Stops","When The Moving Stops","Planet Giza",2021-01-22,208670,44,spotify:user:,2023-03-24T02:09:25Z,"alternative r&b,indie hip hop,indie r&b,montreal indie,viral rap",0.744,0.677,1,-5.877,1,0.266,0.0133,0.0000174,0.0816,0.287,92.014,4
4Zsk0wRmvyY50mr1RmBIS8,"2FtWl97A21W2V0urMwaWn7","intres-ting","intres-ting","Clairmont The Second",2021-02-11,137872,36,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,indie hip hop,toronto rap",0.796,0.441,7,-9.83,1,0.292,0.16,0.0000289,0.118,0.371,158.105,4
5RmUd1skWw9kMFlxPgfcYW,"2jwmP4TgzTGqjCfcXMDayW,5f7VJjfbwm532GiveGC0ZK","Window Shopping (feat. Lil Baby)","Window Shopping (feat. Lil Baby)","FRVRFRIDAY,Lil Baby",2020-10-09,160812,49,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,indie hip hop,trap soul,atl hip hop,atl trap,rap,trap",0.806,0.665,6,-7.464,0,0.132,0.288,0,0.0748,0.502,98.426,4
7fAQUClRFDKCu1GKAEEtIa,"0mSZAfNTdQcxi9IIBF6TS5,7mDU6nMUJnOSY2Hkjz5oqM","Speeding","Across The Board","Dj Charlie B,Roy Woods",2022-06-10,184730,33,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian contemporary r&b,pop rap,r&b,trap,trap soul",0.823,0.657,10,-5.649,0,0.0453,0.078,0,0.13,0.379,128.026,4
5d2fEfIzQz67c3YQ2trVnE,"41X1TR6hrK8Q2ZCpp2EqCz,2y246nnP9pQT0E6v3ZMMOO","2 time zones (feat. Night Lovell)","eat ya veggies","bbno$,Night Lovell",2021-10-08,161613,59,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,dark trap,vapor trap,aesthetic rap,canadian trap,emo rap,ottawa rap,underground hip hop",0.924,0.584,5,-6.504,0,0.0981,0.0528,0,0.0642,0.723,92.036,4
1zsIwMmM20gvGU7YzPXKF8,"2Ig1qV7rQGQtBWKa8mynIl,4H9N7llvyhoddyD2oIrXWt","Control","BLU","Nill,DijahSB",2021-06-25,208109,39,spotify:user:,2023-03-24T02:09:25Z,"brazilian hip hop,indie hip hop",0.546,0.841,4,-6.009,1,0.394,0.00277,0,0.776,0.417,119.941,4
0TGWqVxhdfAyRHTqF3fsYo,"2Ruhhm5oH4pxgsEUVZcaHm,2jku7tDXc6XoB6MO2hFuqg","Here it Goes","Here it Goes","Houdini,Tory Lanez",2022-07-08,189450,40,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.644,0.744,6,-5.649,1,0.184,0.0611,0,0.135,0.412,145.004,4
419H26ltVH4jd7d6CdyOHF,"0lMsSW9R8prEif6Q3aVnEH","Le Cap","Le Cap","Zach Zoya",2020-08-14,196718,28,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,hip hop quebecois,rap montrealais",0.853,0.626,6,-6.884,0,0.122,0.0846,0,0.104,0.469,114.031,4
0RXOaIBQn6Fd164xQXtA14,"3Is1kGaN2jmS0hB1Hn6dp4","Cali Love","Cali Love","ShaqIsDope",2021-03-26,192000,32,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,deep underground hip hop,toronto rap,underground hip hop",0.807,0.719,1,-6.84,1,0.099,0.576,0.00000106,0.118,0.665,109.99,4
0C5XDxZ4ko10KK8syW6gG2,"6KdGtfP7YDHgFdpdo0lc9g","Take A Trip","Take A Trip","Da Crook",2022-04-12,194847,39,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.774,0.734,11,-9.465,0,0.269,0.15,0.00000115,0.0915,0.824,137.991,4
5pPjRodJAYNwVXSRekq40W,"6MtptleIGJ3C7lOpGf9Hxc","Don't Dance","Don't Dance","Pengz",2022-07-22,197224,42,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop",0.871,0.654,10,-6.4,1,0.248,0.303,0,0.115,0.892,148.107,4
2R6boTPovvOB6wXd2b2o6q,"2FtWl97A21W2V0urMwaWn7","Bent","It's Not How It Sounds","Clairmont The Second",2020-07-10,167741,23,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,indie hip hop,toronto rap",0.705,0.518,7,-8.71,1,0.354,0.0322,0,0.0829,0.467,92.617,4
0gTmo8jEPfVnAFBKN0jndQ,"7mX72Bq2iXNr8fZdu23fQL","VULTURES","DUSK to DAWN","Boslen",2021-08-24,150292,45,spotify:user:,2023-03-24T02:09:25Z,"bc underground hip hop,canadian hip hop,indie hip hop,trap soul,underground hip hop",0.725,0.511,2,-6.759,1,0.0449,0.0167,0.0000215,0.109,0.325,75.046,4
6NqJlDpLdpUB1YB9D5q6GP,"6G1yTgvoYsuVb2Ja8cVVJ2,0esldOhgJb5AkjUre9EgLk,2jwmP4TgzTGqjCfcXMDayW","What I Like (feat. FRVRFRIDAY)","What I Like (feat. FRVRFRIDAY)","anders,6ixbuzz,FRVRFRIDAY",2021-03-26,156013,36,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,toronto rap,trap soul,indie hip hop",0.661,0.553,5,-8.382,0,0.26,0.0423,0,0.0885,0.263,160,4
1L5iqYFGMpKnmNjMgtiq0k,"0sc5zYshOdiFD4ayqMrJbJ,597u4DRndwoUDP5uJNOJ0L","• RIGHT NOW","Fleurever","Jazz Cartier,KTOE",2018-07-27,142640,45,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,indie pop rap,toronto rap,trap soul,underground hip hop",0.906,0.672,4,-5.828,0,0.0505,0.0304,0.000926,0.105,0.734,123.02,4
7ovsrGkfcZhLuXPtN4Z2qC,"0P54cVemq1DCHUfUMlWAoN,0sc5zYshOdiFD4ayqMrJbJ","Woah","Woah","TOBi,Jazz Cartier",2021-08-16,175765,33,spotify:user:,2023-03-24T02:09:25Z,"canadian contemporary r&b,canadian hip hop,indie hip hop,indie r&b,underground hip hop,canadian trap,indie pop rap,toronto rap,trap soul",0.74,0.648,10,-7.571,1,0.3,0.379,0.000134,0.231,0.373,62.056,4
3jQL0t4Jg4EZ77oNEvjEtN,"74EhQOxqIuZSj1wsMLQabN,6qgnBH6iDM91ipVXv28OMu,0sc5zYshOdiFD4ayqMrJbJ","Come Inside (Kaytranada Edit)","002 / LOVE ME","Lou Phelps,KAYTRANADA,Jazz Cartier",2018-09-21,266599,45,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,escape room,lgbtq+ hip hop,canadian trap,indie pop rap,toronto rap,trap soul,underground hip hop",0.673,0.663,5,-7.159,0,0.363,0.0776,0,0.186,0.373,107.79,4
0h82txCyS3TGgW0F31gew5,"1EgCxqT8GgE5oXX3PkeGhq","Pizzazz","Pizzazz","Akintoye",2022-04-13,191489,53,spotify:user:,2023-03-24T02:09:25Z,"",0.443,0.749,10,-6.354,1,0.286,0.0144,0,0.206,0.26,89.908,4
6AaOtHsKd195ec0Y4kC9ER,"0bdJZl7TDeiymDYzMJnVh2,3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i","DnF (feat. Drake & Future)","DnF (feat. Drake & Future)","Preme,Drake,Future",2014-08-25,206266,47,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,toronto rap,trap,trap soul,canadian pop,hip hop,rap,atl hip hop,southern hip hop",0.721,0.607,0,-7.078,0,0.277,0.0958,0,0.29,0.59,76.987,4
4y5tKWeAUcaFE6O8Fa8XsY,"2I9SLklAOG0vdMiUUMNxRl,7rkW85dBwwrJtlHRDkJDAC","Bali","88GLAM RELOADED","88GLAM,NAV",2018-04-27,185316,54,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,melodic rap,pop rap,rap,toronto rap,trap,trap soul,underground hip hop,vapor trap,hip hop",0.646,0.503,11,-7.218,1,0.0402,0.097,0,0.13,0.509,158.027,4
2PQ3gD9RdX7laM9djWj7V1,"5AVKdaCS36aH1947EP7p2f,15lOM8PWY9pXQoURZwSZlK","Limoncello","Limoncello","Skratch Bastid,Shad",2016-07-22,211512,32,spotify:user:,2023-03-24T02:09:25Z,"atlantic canada hip hop,alternative hip hop,canadian hip hop,canadian old school hip hop,conscious hip hop",0.566,0.899,3,-5.236,1,0.178,0.137,0.000269,0.431,0.887,80.401,4
776uQXP7W3PhaLF7OoieS3,"2EzNKTHTCUaHUkKaNFUH8d","Money Showers","The Extravagant Collection","NorthSideBenji",2021-10-22,141333,46,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.816,0.489,8,-6.092,1,0.328,0.336,0,0.104,0.36,124.852,4
25wGo8fjGgEvhCJI9b6ONw,"4e7DLHD3L0VvT1ubv5oq0w","Rags 2 Riches","Made 4 More 2","YSN Fab",2021-12-03,143623,26,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,winnipeg hip hop",0.771,0.619,10,-4.525,1,0.099,0.11,0,0.0838,0.46,147.839,4
6DCZcSspjsKoFjzjrWoCdn,"3TVXtAsR1Inumwj472S9r4","God's Plan","Scorpion","Drake",2018-06-29,198973,83,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
7E6dftnR9rRdXfBXn2eZow,"6MtptleIGJ3C7lOpGf9Hxc,0esldOhgJb5AkjUre9EgLk","Alejandro Sosa","Alejandro Sosa","Pengz,6ixbuzz",2021-12-10,163250,39,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.773,0.554,11,-7.418,1,0.325,0.54,0,0.155,0.457,67.535,4
3KFef9uMAxT4gyS2fEi9vd,"2Ruhhm5oH4pxgsEUVZcaHm,2EzNKTHTCUaHUkKaNFUH8d","Repeat","Repeat","Houdini,NorthSideBenji",2022-04-29,208991,43,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.887,0.403,1,-8.174,0,0.41,0.00677,0.0000021,0.134,0.0852,139.978,4
5H0PRtErO7Z10zpgXEmmq5,"5tLx2xpkiHdzvX9CIymCfR,0sc5zYshOdiFD4ayqMrJbJ","Prettiest (feat. Jazz Cartier)","Momentum (Mixtape)","Ro Ransom,Jazz Cartier",2017-10-27,183672,26,spotify:user:,2023-03-24T02:09:25Z,"nyc rap,canadian hip hop,canadian trap,indie pop rap,toronto rap,trap soul,underground hip hop",0.716,0.764,8,-7.084,0,0.0682,0.018,0,0.57,0.572,140.069,4
30TjGnttNF0xb14fZwf6pC,"3F8zBQBtVl3lb2bEQHBFou","Job Done","Save Yourself","LocoCity",2019-07-01,139213,42,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.685,0.631,2,-8.2,1,0.169,0.43,0,0.112,0.454,176.095,4
2tdPQ5i6FArwNAfALxHkKp,"3Is1kGaN2jmS0hB1Hn6dp4","Revenge","Revenge","ShaqIsDope",2017-08-23,214360,35,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,deep underground hip hop,toronto rap,underground hip hop",0.851,0.715,2,-6.943,1,0.107,0.073,0,0.112,0.264,111.987,4
1kKfLv5RsxxQb6afxfIgsz,"0bdJZl7TDeiymDYzMJnVh2,20sxb77xiYeusSH8cVdatc,2HPaUgqeutzr3jx5a9WyDV","Realest In the City (feat. Meek Mill & PARTYNEXTDOOR)","Dear America","Preme,Meek Mill,PARTYNEXTDOOR",2014-09-09,245093,42,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,toronto rap,trap,trap soul,hip hop,philly rap,pop rap,rap,southern hip hop,pop,r&b,urban contemporary",0.725,0.471,0,-8.635,0,0.241,0.0455,0,0.196,0.12,135.88,4
4Da8BX0odlupbRhjc4QmED,"332mFY6yBda91AsIOSKirG,1FvjvACFvko2Z91IvDljrx","Brk Frm Nrml","Added Sugar","Planet Giza,Mick Jenkins",2019-02-12,160000,43,spotify:user:,2023-03-24T02:09:25Z,"alternative r&b,indie hip hop,indie r&b,montreal indie,viral rap,alternative hip hop,chicago rap,conscious hip hop,drill,hip hop,rap,underground hip hop",0.675,0.471,1,-7.504,1,0.397,0.264,0,0.166,0.717,87.082,4
2zR8U7MLwxlLf7xkAew9BR,"2EzNKTHTCUaHUkKaNFUH8d,0mSZAfNTdQcxi9IIBF6TS5","30,000 ft","30,000 ft","NorthSideBenji,Dj Charlie B",2021-07-02,157873,45,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.484,0.746,5,-7.171,0,0.337,0.0981,0,0.096,0.513,171.171,4
40W840RnQDbMQfYdezxiog,"6MtptleIGJ3C7lOpGf9Hxc,0esldOhgJb5AkjUre9EgLk","Igloo","Igloo","Pengz,6ixbuzz",2022-03-18,133693,38,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,toronto rap",0.743,0.479,11,-9.51,0,0.146,0.363,0,0.126,0.19,71.481,4
6c9JGhWjQgGydAxlS49f8Y,"7z29vXpa0PYA6mngEsWNXk","Vallie Mode","Vallie Mode","Dom Vallie",2019-11-29,148349,45,spotify:user:,2023-03-24T02:09:25Z,"viral rap",0.683,0.503,4,-11.036,0,0.366,0.687,0,0.394,0.726,89.863,4
5yY9lUy8nbvjM1Uyo1Uqoc,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Life Is Good (feat. Drake)","Life Is Good (feat. Drake)","Future,Drake",2020-01-10,237735,75,spotify:user:,2023-03-24T02:09:25Z,"atl hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,toronto rap",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,4
3tRfmb7TerFE7XsQBVGl8l,"0sc5zYshOdiFD4ayqMrJbJ","Disclosure","The Fleur Print","Jazz Cartier",2021-09-10,180983,23,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,indie pop rap,toronto rap,trap soul,underground hip hop",0.641,0.598,2,-6.908,0,0.0398,0.121,0.00000156,0.185,0.501,122.067,4
7IMwEtpAiJanqF6vQteZN2,"7rkW85dBwwrJtlHRDkJDAC,2hlmm7s2ICUX0LVIhVFlZQ,0Y5tJX1MQlPlqiwlOH1tJY","Turks (with Gunna & ft. Travis Scott)","Good Intentions","NAV,Gunna,Travis Scott",2020-05-08,161319,65,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,hip hop,melodic rap,rap,toronto rap,trap,vapor trap,atl hip hop,slap house",0.894,0.618,7,-4.356,0,0.129,0.0808,0,0.558,0.379,119.1,4
3AIx2mvrJJuCaea9ImEkr1,"2FtWl97A21W2V0urMwaWn7","The Ave in You","Lil Mont from the Ave","Clairmont The Second",2017-09-29,176338,26,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,indie hip hop,toronto rap",0.875,0.51,9,-9.521,1,0.395,0.0555,0.000318,0.119,0.916,76.964,4
1kAOWufw8jHqFk2DhkhQA5,"4EqrcmIvzNaisM7z775lyE,5QXBGyGqchlCAmKhDr3sGp","Ibiza","Ibiza","Astrokidjay,Stenno",2019-09-10,168000,34,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap",0.759,0.546,7,-9.177,0,0.206,0.115,0,0.0759,0.585,119.962,4
3Zcv9IeYgCvEhxFTfsduaQ,"2I9SLklAOG0vdMiUUMNxRl","Lil Boat","88GLAM2","88GLAM",2018-11-16,180813,58,spotify:user:,2023-03-24T02:09:25Z,"canadian hip hop,canadian trap,melodic rap,pop rap,rap,toronto rap,trap,trap soul,underground hip hop,vapor trap",0.764,0.672,6,-4.274,0,0.0655,0.0166,0.00000106,0.103,0.594,150.021,4
