Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1bDbXMyjaUIooNwFE9wn0N,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Rich Flex","Her Loss","Drake,21 Savage",2022-11-04,239359,90,spotify:user:,2023-03-24T14:24:02Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop",0.561,0.52,11,-9.342,0,0.244,0.0503,0.00000186,0.355,0.424,153.15,3
4FyesJzVpA39hbYvcseO2d,"4O15NlyKLIASxsJ0PrXPfz","Just Wanna Rock","Just Wanna Rock","Lil Uzi Vert",2022-10-17,123890,90,spotify:user:,2023-03-24T14:24:02Z,"melodic rap,philly rap,rap,trap",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4
0vjeOZ3Ft5jvAi9SBFJm1j,"0iEtIxbK0KxaSlF7G42ZOp,1RyvyyTE3xzB2ZywiAwp0i,7bXgB6jMjp9ATFy66eO08Z","Superhero (Heroes & Villains) [with Future & Chris Brown]","HEROES & VILLAINS","Metro Boomin,Future,Chris Brown",2022-12-02,182666,89,spotify:user:,2023-03-24T14:24:02Z,"rap,atl hip hop,southern hip hop,trap,dance pop,r&b",0.526,0.606,5,-5.3,0,0.259,0.152,0.00000236,0.194,0.492,116.622,4
3WMj8moIAXJhHsyLaqIIHI,"40ZNYROS4zLfyyBSs2PGe2","Something in the Orange","Something in the Orange","Zach Bryan",2022-04-22,228013,86,spotify:user:,2023-03-24T14:24:02Z,"oklahoma country",0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3
0NZPBYD5qbEWRs3PrGiRkT,"2wY79sveU1sp5g7SokKOiI,3Xt3RrJMFv5SZkCfUE8C1J","Unholy (feat. Kim Petras)","Gloria","Sam Smith,Kim Petras",2023-01-27,156943,85,spotify:user:,2023-03-24T14:24:02Z,"pop,uk pop,dance pop,electropop,post-teen pop,transpop",0.712,0.463,2,-7.399,1,0.0797,0.011,0.00000296,0.301,0.206,131.199,4
2LBqCSwhJGcFQeTHMVGwy3,"1Xyo4u8uXC1ZmMpatF05PJ","Die For You","Starboy","The Weeknd",2016-11-24,260253,89,spotify:user:,2023-03-24T14:24:02Z,"canadian contemporary r&b,canadian pop,pop",0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,4
5W4kiM2cUYBJXKRudNyxjW,"4oUHIQIBe0LHzYfvXNW4QM","You Proof","One Thing At A Time","Morgan Wallen",2023-03-03,157477,79,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.732,0.839,9,-5.007,1,0.0345,0.265,0,0.602,0.629,119.724,4
4fYte8ZvTK14NEhAOZocBi,"5Pwc4xIPtQLFEnJriah9YJ","I Ain't Worried","OneRepublic (Japan Paradise Tour Edition)","OneRepublic",2023-02-15,148120,49,spotify:user:,2023-03-24T14:24:02Z,"piano rock,pop",0.697,0.802,0,-6.412,1,0.0456,0.0988,0.0000355,0.0614,0.822,139.951,4
0PAcdVzhPO4gq1Iym9ESnK,"4oUHIQIBe0LHzYfvXNW4QM","Thinkin’ Bout Me","One Thing At A Time","Morgan Wallen",2023-03-03,177387,83,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.656,0.757,3,-5.775,0,0.0308,0.492,0,0.117,0.429,139.971,4
4686eQ81DEswHa90bcdlC9,"3win9vGIxFfBRag9S63wwf","Rock and A Hard Place","Rock and A Hard Place","Bailey Zimmerman",2022-06-10,207540,83,spotify:user:,2023-03-24T14:24:02Z,"",0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3
4iZ4pt7kvcaH6Yo8UoZ4s2,"7tYKF4w9nC0nq9CsPZTHyP","Snooze","SOS","SZA",2022-12-09,201800,90,spotify:user:,2023-03-24T14:24:02Z,"pop,r&b",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
2YVlDlk2zRceefo6XlC6DX,"4oUHIQIBe0LHzYfvXNW4QM","Ain’t That Some","One Thing At A Time","Morgan Wallen",2023-03-03,158003,82,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.641,0.803,6,-5.781,0,0.0286,0.00232,0.00000386,0.361,0.671,121.086,4
5wG3HvLhF6Y5KTGlK0IW3J,"0iEtIxbK0KxaSlF7G42ZOp,0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn","Trance (with Travis Scott & Young Thug)","HEROES & VILLAINS","Metro Boomin,Travis Scott,Young Thug",2022-12-02,194786,85,spotify:user:,2023-03-24T14:24:02Z,"rap,slap house,atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,southern hip hop,trap",0.571,0.549,1,-7.38,0,0.404,0.18,0,0.168,0.447,119.497,4
5odlY52u43F5BjByhxg7wg,"164Uj4eKjl6zTBKfJLFKKK","golden hour","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,209259,89,spotify:user:,2023-03-24T14:24:02Z,"modern indie pop",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
0FA4wrjDJvJTTU8AepZTup,"4O15NlyKLIASxsJ0PrXPfz,0M2CO5ijP35MDhNwvpgxTV,2xzyIzdjfeXX6FIQtlAAyw","Watch This - ARIZONATEARS Pluggnb Remix","Watch This (ARIZONATEARS Pluggnb Remix)","Lil Uzi Vert,sped up nightcore,ARIZONATEARS",2023-02-05,163139,88,spotify:user:,2023-03-24T14:24:02Z,"melodic rap,philly rap,rap,trap,nightcore,sped up",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,4
0JXXNGljqupsJaZsgSbMZV,"360IAlyVv4PCEVjgyMZrxK","Sure Thing","All I Want Is You","Miguel",2010-11-26,195373,91,spotify:user:,2023-03-24T14:24:02Z,"dance pop,pop,r&b",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
6BePGk3eCan4FqaW2X8Qy3,"2o5jDhtHVPhrJdv3cEQ99Z,45dkTj5sMRSjrmBSBeiHym","10:35","10:35","Tiësto,Tate McRae",2022-11-03,172252,89,spotify:user:,2023-03-24T14:24:02Z,"big room,brostep,dance pop,dutch edm,edm,house,pop dance,slap house,trance,tropical house,pop",0.696,0.793,8,-5.733,1,0.097,0.0683,0.00000378,0.18,0.698,120.003,4
5mHdCZtVyb4DcJw8799hZp,"5KKpBU5eC2tJDzf0wmlRp2,12Zk1DFhCbHY6v3xep2ZjI","Escapism.","My 21st Century Blues","RAYE,070 Shake",2023-02-03,272373,80,spotify:user:,2023-03-24T14:24:02Z,"dance pop,pop,uk contemporary r&b,new jersey rap",0.538,0.742,2,-5.355,1,0.114,0.138,0.0000467,0.0934,0.25,96.107,4
1Y3LN4zO1Edc2EluIoSPJN,"5XKFrudbV4IiuE5WuTPRmT,7o2ZQYM7nTsaVdkXY38UAA","Until I Found You (with Em Beihold) - Em Beihold Version","Until I Found You (Em Beihold Version)","Stephen Sanchez,Em Beihold",2022-04-22,176440,92,spotify:user:,2023-03-24T14:24:02Z,"gen z singer-songwriter,pop,alt z",0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3
68Dni7IE4VyPkTOH9mRWHr,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,88,spotify:user:,2023-03-24T14:24:02Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
6KXKcH4QO1MiGrMQOGoADP,"3FBEsNyIwRnOHOf1Rv3SLa","PAINTING PICTURES","PAINTING PICTURES","Superstar Pride",2023-03-13,122070,59,spotify:user:,2023-03-24T14:24:02Z,"",0.956,0.515,11,-9.962,0,0.337,0.305,0,0.156,0.69,119.937,4
48UKTR66uUOT9LaUvooTNx,"718COspgdWOnwOFpJHRZHS","The Kind of Love We Make","Growin' Up","Luke Combs",2022-06-24,224426,79,spotify:user:,2023-03-24T14:24:02Z,"contemporary country,country",0.608,0.745,1,-4.13,1,0.0277,0.0226,0.00000647,0.0942,0.464,102.025,4
3azJifCSqg9fRij2yKIbWz,"2jku7tDXc6XoB6MO2hFuqg","The Color Violet","Alone At Prom","Tory Lanez",2021-12-10,226466,87,spotify:user:,2023-03-24T14:24:02Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,toronto rap,trap",0.645,0.534,6,-10.8,0,0.0479,0.157,0,0.0863,0.463,105.02,4
1rXq0uoV4KTgRN64jXzIxo,"4oUHIQIBe0LHzYfvXNW4QM","One Thing At A Time","One Thing At A Time","Morgan Wallen",2023-03-03,206864,80,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.613,0.914,7,-5.153,1,0.03,0.00522,0.00000221,0.26,0.916,141.978,4
2RbIoEQeXBoJzWt09eitEI,"718COspgdWOnwOFpJHRZHS","5 Leaf Clover","5 Leaf Clover","Luke Combs",2023-03-17,211053,74,spotify:user:,2023-03-24T14:24:02Z,"contemporary country,country",0.423,0.58,1,-4.959,1,0.0243,0.0554,0.00000292,0.168,0.336,82.755,3
3F5CgOj3wFlRv51JsHbxhe,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake,21 Savage",2022-06-17,218364,86,spotify:user:,2023-03-24T14:24:02Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
5jQI2r1RdgtuT8S3iG8zFC,"06HL4z0CvFAxyc27GXpf02","Lavender Haze","Midnights","Taylor Swift",2022-10-21,202395,87,spotify:user:,2023-03-24T14:24:02Z,"pop",0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4
78Sw5GDo6AlGwTwanjXbGh,"5y8tKLUfMvliMe8IKamR32","Here With Me","Here With Me","d4vd",2022-09-22,242484,93,spotify:user:,2023-03-24T14:24:02Z,"bedroom pop",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
2Jw3VjB1xy5KHBqEeAC6VK,"2FXC3k01G6Gw61bmprjgqS","Eat Your Young","Eat Your Young","Hozier",2023-03-17,242293,75,spotify:user:,2023-03-24T14:24:02Z,"irish singer-songwriter,pop",0.553,0.587,5,-6.829,1,0.0277,0.345,0.1,0.256,0.346,90.018,4
03fs6oV5JAlbytRYf3371S,"4oUHIQIBe0LHzYfvXNW4QM","Everything I Love","One Thing At A Time","Morgan Wallen",2023-03-03,187047,80,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.568,0.841,8,-3.802,1,0.0261,0.00514,0.000503,0.147,0.668,103.983,4
02MWAaffLxlfxAUY7c5dvx,"4yvcSjfu4PC0CYQyLy4wSq","Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,84,spotify:user:,2023-03-24T14:24:02Z,"gauze pop,indietronica,shiver pop",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
65FftemJ1DbbZ45DUfHJXE,"6HvZYsbFfjnjFrWF950C9d","OMG","NewJeans 'OMG'","NewJeans",2023-01-02,212253,92,spotify:user:,2023-03-24T14:24:02Z,"k-pop,k-pop girl group",0.804,0.771,9,-4.067,0,0.0433,0.357,0.00000307,0.108,0.739,126.956,4
04CqLjewJiSAqM210vZAmT,"5YGY8feqx7naU7z4HrwZM6","River","Endless Summer Vacation","Miley Cyrus",2023-03-10,162973,86,spotify:user:,2023-03-24T14:24:02Z,"pop",0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,4
3Qu3Zh4WTKhP9GEXo0aDnb,"4oUHIQIBe0LHzYfvXNW4QM","Thought You Should Know","One Thing At A Time","Morgan Wallen",2023-03-03,215571,78,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.53,0.678,6,-6.16,1,0.0278,0.506,0.00000623,0.138,0.508,140.05,4
3cBsEDNhFI9E82vPj3kvi3,"4oUHIQIBe0LHzYfvXNW4QM","Wasted On You","Dangerous: The Double Album","Morgan Wallen",2021-01-08,178520,83,spotify:user:,2023-03-24T14:24:02Z,"contemporary country",0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196,3
0QHEIqNKsMoOY5urbzN48u,"6JL8zeS1NmiOftqZTRgdTz","Made You Look","Takin' It Back","Meghan Trainor",2022-10-21,134256,90,spotify:user:,2023-03-24T14:24:02Z,"dance pop,hip pop,pop",0.838,0.525,10,-3.562,1,0.0665,0.345,0.00000192,0.0771,0.884,144.981,4
7jtQIBanIiJOMS6RyCx6jZ,"2txHhyCwHjUEpJjWrEyqyX","Another Love","Long Way Down","Tom Odell",2013-06-17,244360,61,spotify:user:,2023-03-24T14:24:02Z,"chill pop,pop",0.442,0.538,4,-8.55,0,0.0451,0.717,0.0000295,0.09,0.139,122.758,4
