Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6hf0RpxTbOprT5nnwzkk8e,"1vyhD5VmyZ7KMfW5gqLgo5,1DxLCyH42yaHKGK3cl5bvG","Qué Más Pues?","Qué Más Pues?","J Balvin,Maria Becerra",2021-05-28,217773,72,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,pop argentino",0.891,0.819,8,-3.964,1,0.106,0.0261,0.000354,0.173,0.768,101.968,4
6ZOcbKub95XSDESsKKuH41,"1mcTU81TzQhprhouKaTkpq,37230BxxYs9ksS7OkZw3IU","Desesperados","Desesperados","Rauw Alejandro,Chencho Corleone",2021-12-11,224996,78,spotify:user:,2023-01-09T06:30:06Z,"puerto rican pop,trap latino,urbano latino,reggaeton flow",0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4
2tTmW7RDtMQtBk7m2rYeSw,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937,92,spotify:user:,2023-01-09T06:30:06Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4
2FSGUA0gFgGeQdprjtGM2M,"790FomKkXshlbRYZFtlgla,0KKUc4amZyvswV2YL6WTar","EL MAKINON","KG0516","KAROL G,Mariah Angeliq",2021-03-26,209160,76,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,dominican pop,rap latina,trap latino,urbano mexicano",0.635,0.706,5,-3.224,0,0.125,0.256,0,0.108,0.443,88.863,4
4QtiVmuA88tPQiCOHZuQ5b,"0haZhu4fFKt0Ag94kZDiz2,07YZf4WDAMNwqr4jfgOZ8y,3EiLUeyEcA6fbRPSHkG5kb","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes,Jason Derulo,De La Ghetto",2018-02-16,201526,70,spotify:user:,2023-01-09T06:30:06Z,"dance pop,latin pop,mexican pop,urbano mexicano,edm,pop,pop rap,post-teen pop,latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino",0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,4
1IHWl5LamUGEuP4ozKQSXZ,"4q3ewBCX7sLwd24euuV69X","Tití Me Preguntó","Un Verano Sin Ti","Bad Bunny",2022-05-06,243716,89,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,trap latino,urbano latino",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
7JNh1cfm0eXjqFVOzKLyau,"4obzFoKoKRHIphyHzJ35G3,4q3ewBCX7sLwd24euuV69X","Mayores","Mayores","Becky G,Bad Bunny",2017-07-14,202453,63,spotify:user:,2023-01-09T06:30:06Z,"dance pop,latin pop,latin viral pop,pop,rap latina,reggaeton,trap latino,urbano latino",0.743,0.855,5,-3.976,0,0.0436,0.141,0.0045,0.099,0.871,96.989,4
4fSIb4hdOQ151TILNsSEaF,"1mcTU81TzQhprhouKaTkpq","Todo De Ti","Todo De Ti","Rauw Alejandro",2021-05-20,199604,79,spotify:user:,2023-01-09T06:30:06Z,"puerto rican pop,trap latino,urbano latino",0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
11EnQRgRMJwMAesfkB5pnu,"6i3DxIlAqnDkwELLw4aVrx,0BqURncJM5B1BBu7UM51eq","Se Te Nota (with Guaynaa)","Se Te Nota (with Guaynaa)","Lele Pons,Guaynaa",2020-09-02,155825,70,spotify:user:,2023-01-09T06:30:06Z,"latin pop,latin viral pop,viral pop,perreo,reggaeton,reggaeton flow,urbano latino",0.905,0.686,0,-3.152,1,0.0664,0.0907,0,0.266,0.963,103.013,4
31rWRFlQyMpmF6hfN4vUFj,"1yxSLGMDHlW21z4YXirZDS,7FNnA9vBm6EKceENgCGRMb,2oQX8QiMXOyuqbcZEFsZfm","SIMPLY THE BEST","ELEVATION","Black Eyed Peas,Anitta,El Alfa",2022-11-11,236190,62,spotify:user:,2023-01-09T06:30:06Z,"dance pop,pop,pop rap,funk pop,funk rj,pagode baiano,pop nacional,dembow,rap dominicano,reggaeton,urbano latino",0.872,0.789,1,-6.047,0,0.132,0.203,0.0000239,0.125,0.646,126.042,4
2JPLbjOn0wPCngEot2STUS,"4q3ewBCX7sLwd24euuV69X","Yonaguni","Yonaguni","Bad Bunny",2021-06-04,206710,84,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,trap latino,urbano latino",0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
6WHUcgoC44195TBAluUfoi,"0TnOYISbd1XYRBk9myaseg","Mamasota","Mamasota","Pitbull",2022-09-23,226814,46,spotify:user:,2023-01-09T06:30:06Z,"dance pop,miami hip hop,pop,pop rap",0.674,0.946,6,-3.633,1,0.106,0.0107,0,0.37,0.771,123.023,4
2qG5sZ7Si6sdK74qLxedYM,"7ltDVBr6mKbRvohxheJ9h1,1vyhD5VmyZ7KMfW5gqLgo5,1oMiDFyAgmIzw9ZBQYHOJI","Con Altura","Con Altura","ROSALÍA,J Balvin,El Guincho",2019-03-28,161626,73,spotify:user:,2023-01-09T06:30:06Z,"r&b en espanol,reggaeton,reggaeton colombiano,urbano latino,musica canaria",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,4
7vrJn5hDSXRmdXoR30KgF1,"790FomKkXshlbRYZFtlgla","BICHOTA","BICHOTA","KAROL G",2020-10-23,178946,74,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino",0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4
6mICuAdrwEjh6Y6lroV2Kg,"0EmeFodog0BfCgMzAIvKQp,1r4hJ1h58CWwUQe3MxPuau","Chantaje (feat. Maluma)","El Dorado","Shakira,Maluma",2017-05-26,195840,76,spotify:user:,2023-01-09T06:30:06Z,"colombian pop,dance pop,latin pop,reggaeton,reggaeton colombiano,urbano latino",0.852,0.773,8,-2.921,0,0.0776,0.187,0.0000305,0.159,0.907,102.034,4
35UUpTmrcFXNIVIN26ujXl,"77ziqFxp5gaInVrF2lj4ht,4VMYDCV2IEDYJArk749S6m,1vyhD5VmyZ7KMfW5gqLgo5,7ltDVBr6mKbRvohxheJ9h1,329e4yvIujISKGKz1BZZbO","Relación - Remix","Relación (Remix)","Sech,Daddy Yankee,J Balvin,ROSALÍA,Farruko",2020-09-04,247308,72,spotify:user:,2023-01-09T06:30:06Z,"panamanian pop,reggaeton,urbano latino,latin hip hop,reggaeton colombiano,r&b en espanol,trap latino",0.793,0.771,5,-3.417,1,0.0959,0.0337,0.00000151,0.284,0.835,171.943,4
2ijef6ni2amuunRoKTlgww,"4obzFoKoKRHIphyHzJ35G3,1GDbiv3spRmZ1XdM1jQbT7","Sin Pijama","Sin Pijama","Becky G,NATTI NATASHA",2018-04-20,188560,67,spotify:user:,2023-01-09T06:30:06Z,"dance pop,latin pop,latin viral pop,pop,rap latina,reggaeton,latin hip hop,urbano latino",0.791,0.745,11,-3.695,0,0.0464,0.354,0.0000293,0.104,0.82,94.014,4
6De0lHrwBfPfrhorm9q1Xl,"5H1nN1SzW0qNeUEZvuXjAj","Me Rehúso","Me Rehúso","Danny Ocean",2016-09-16,205714,75,spotify:user:,2023-01-09T06:30:06Z,"latin pop,pop venezolano,reggaeton,urbano latino",0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,4
1c0hsvHLELX6y8qymnpLKL,"47MpMsUfWtgyIIBEFOr4FE,4VMYDCV2IEDYJArk749S6m,4q3ewBCX7sLwd24euuV69X","Soltera - Remix","Soltera (Remix)","Lunay,Daddy Yankee,Bad Bunny",2019-05-10,266086,71,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,latin pop,reggaeton,reggaeton flow,trap latino,urbano latino",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.799,92.01,4
47EiUVwUp4C9fGccaPuUCS,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1","DÁKITI","DÁKITI","Bad Bunny,Jhayco",2020-10-30,205090,80,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
0fea68AdmYNygeTGI4RC18,"1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X","LA CANCIÓN","OASIS","J Balvin,Bad Bunny",2019-06-28,242573,86,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,trap latino",0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4
7k4t7uLgtOxPwTpFmtJNTY,"790FomKkXshlbRYZFtlgla,0hCNtLu0JehylgoiP8L4Gh","Tusa","Tusa","KAROL G,Nicki Minaj",2019-11-07,200960,76,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,dance pop,hip pop,pop,queens hip hop,rap",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
4uoR6qeWeuL4Qeu2qJzkuG,"1r4hJ1h58CWwUQe3MxPuau","Hawái","Hawái","Maluma",2020-07-29,200197,73,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino",0.787,0.728,6,-3.455,0,0.389,0.189,0.0000229,0.0629,0.545,180.066,4
7AUhck1sPy11OExQmDDx4P,"4VMYDCV2IEDYJArk749S6m,4wLXwxDeWQ8mtUIRPxGiD6","De Vuelta Pa' La Vuelta","De Vuelta Pa' La Vuelta","Daddy Yankee,Marc Anthony",2020-12-10,231593,69,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,reggaeton,urbano latino,latin pop,modern salsa,salsa,tropical",0.665,0.94,5,-3.606,1,0.0553,0.434,0,0.0914,0.752,93.725,4
6M8horg7h52MPTxY0I3dQJ,"3nlpTZci9O5W8RsNoNH559","La Bilirrubina","Bachata Rosa","Juan Luis Guerra 4.40",1990-01-01,245120,68,spotify:user:,2023-01-09T06:30:06Z,"bachata,latin pop,tropical",0.739,0.911,1,-5.534,1,0.0739,0.844,0,0.311,0.938,129.931,4
27RSJHEA99Y0Vsow7nA37A,"77ziqFxp5gaInVrF2lj4ht,6nVcHLIgY5pE2YCl8ubca1","911 (Remix)","911 (Remix)","Sech,Jhayco",2021-07-09,208631,72,spotify:user:,2023-01-09T06:30:06Z,"panamanian pop,reggaeton,urbano latino,trap latino",0.816,0.71,7,-3.728,1,0.0398,0.165,0,0.292,0.784,93.02,4
1dm6z1fWB0cErMszU25dy2,"4q3ewBCX7sLwd24euuV69X","Después de la Playa","Un Verano Sin Ti","Bad Bunny",2022-05-06,230400,80,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,trap latino,urbano latino",0.564,0.903,5,-3.221,1,0.307,0.356,0,0.175,0.607,78.293,4
7KbF6AdprOXEEHlsq11Z6d,"1r4hJ1h58CWwUQe3MxPuau","11 PM","11:11","Maluma",2019-05-17,175733,74,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,4
0RGpd5zCowfEItCUF7Itpr,"329e4yvIujISKGKz1BZZbO","Nazareno","Nazareno","Farruko",2022-05-19,223173,65,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.658,0.725,7,-4.604,0,0.0321,0.0292,0.000107,0.163,0.368,128.117,4
4JgSGk8yY0hQE9aENUSqVm,"7qG3b048QCHVRO5Pv1T5lw,329e4yvIujISKGKz1BZZbO","ME PASE (feat. Farruko)","ME PASE (feat. Farruko)","Enrique Iglesias,Farruko",2021-07-02,181573,61,spotify:user:,2023-01-09T06:30:06Z,"latin pop,mexican pop,latin hip hop,reggaeton,trap latino,urbano latino",0.745,0.904,6,-2.045,0,0.047,0.256,0.00000102,0.0843,0.731,93.977,4
6PDlkWmrq2ZKiUuFt2aQsH,"14zUHaJZo1mnYtn6IBRaRP,4VVEpEhC8NcR7AqNEds42U,21451j1KhjAiaYKflxBjr1","Loco","Loco","Justin Quiles,Chimbala,Zion & Lennox",2021-05-13,231603,70,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,reggaeton,trap latino,urbano latino,dembow,dominican pop,rap dominicano",0.77,0.899,8,-2.981,1,0.0494,0.222,0.00000114,0.0894,0.851,128.05,4
5vXhgXRIUWMD62onAqA5xy,"0TnOYISbd1XYRBk9myaseg","Café Con Leche","Café Con Leche","Pitbull",2022-07-08,168323,59,spotify:user:,2023-01-09T06:30:06Z,"dance pop,miami hip hop,pop,pop rap",0.916,0.852,4,-2.933,0,0.0876,0.084,0.000166,0.03,0.628,128.04,4
7uQmJ1jgNzBpATSoWKSPFu,"07YUOmWljBTXwIseAUd9TW,2wkoKEfS6dXwThbyTnZWFU","Ya No Tiene Novio","Ya No Tiene Novio","Sebastian Yatra,Mau y Ricky",2018-08-10,198933,68,spotify:user:,2023-01-09T06:30:06Z,"colombian pop,latin pop,reggaeton colombiano,pop venezolano,reggaeton,urbano latino,urbano mexicano",0.632,0.832,7,-1.948,0,0.154,0.048,0,0.0705,0.784,182.184,4
0s5DNDV6LAKn2u2Ufa3VjQ,"2wkoKEfS6dXwThbyTnZWFU,0tmwSHipWxN12fsoLcFU3B,28gNT5KBp7IjEOQoevXf9N","Desconocidos","Desconocidos","Mau y Ricky,Manuel Turizo,Camilo",2018-10-12,204453,62,spotify:user:,2023-01-09T06:30:06Z,"latin pop,pop venezolano,reggaeton,urbano latino,urbano mexicano,colombian pop,reggaeton colombiano",0.709,0.771,7,-4.598,1,0.166,0.146,0.00000329,0.249,0.709,174.006,4
4ZRrLHqzhGRXYj2qcB4s5S,"1mcTU81TzQhprhouKaTkpq,28gNT5KBp7IjEOQoevXf9N","Tattoo - Remix with Camilo","Tattoo (Remix with Camilo)","Rauw Alejandro,Camilo",2020-07-09,222680,68,spotify:user:,2023-01-09T06:30:06Z,"puerto rican pop,trap latino,urbano latino,colombian pop,latin pop,reggaeton colombiano",0.848,0.637,9,-5.132,1,0.156,0.0413,0,0.0521,0.698,96.988,4
6DUdDIRgLqCGq1DwkNWQTN,"1r4hJ1h58CWwUQe3MxPuau","Borro Cassette","Pretty Boy, Dirty Boy","Maluma",2015-10-30,207306,75,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino",0.73,0.701,5,-5.885,0,0.106,0.132,0,0.151,0.785,175.95,4
25ZAibhr3bdlMCLmubZDVt,"1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X","QUE PRETENDES","OASIS","J Balvin,Bad Bunny",2019-06-28,222346,78,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,trap latino",0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,4
7Bk0uXKk1uPT0XuQbpFzvs,"0n6sKrG0xKAf8xmdqeNGke,3E6xrwgnVfYCrCs0ePERDz,6nVcHLIgY5pE2YCl8ubca1","Fiel","Los Legendarios 001","Los Legendarios,Wisin,Jhayco",2021-02-04,261665,71,spotify:user:,2023-01-09T06:30:06Z,"reggaeton flow,urbano latino,latin hip hop,reggaeton,trap latino",0.849,0.701,6,-4.407,0,0.06,0.407,0,0.112,0.505,98.005,4
5Xhqh4lwJPtMUTsdBztN1a,"0EmeFodog0BfCgMzAIvKQp,2R21vXR83lH98kGeO99Y66","Me Gusta","Me Gusta","Shakira,Anuel AA",2020-01-13,190570,71,spotify:user:,2023-01-09T06:30:06Z,"colombian pop,dance pop,latin pop,reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,4
6Za3190Sbw39BBC77WSS1C,"1GDbiv3spRmZ1XdM1jQbT7,1i8SpTcr7yvPOmcqrbnVXY","Criminal","Criminal","NATTI NATASHA,Ozuna",2017-09-01,232549,74,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,latin pop,rap latina,reggaeton,urbano latino,puerto rican pop,trap latino",0.814,0.813,2,-3.023,0,0.0561,0.03,0.0000933,0.255,0.839,79.997,4
3AEZUABDXNtecAOSC1qTfo,"0eecdvMrqBftK0M1VKhaF4","Reggaetón Lento (Bailemos)","Primera Cita","CNCO",2016-08-26,222560,72,spotify:user:,2023-01-09T06:30:06Z,"boy band,latin pop,reggaeton",0.761,0.838,4,-3.073,0,0.0502,0.4,0,0.176,0.71,93.974,4
0KoiMHhqKLoL4xM54rcWYY,"540vIaP2JwjQb9dm3aArA4,0C8ZW7ezQVs4URX5aX7Kqx,1i8SpTcr7yvPOmcqrbnVXY,4kYSro6naA4h99UJvo89HB","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","Carte Blanche","DJ Snake,Selena Gomez,Ozuna,Cardi B",2019-07-25,212500,72,spotify:user:,2023-01-09T06:30:06Z,"dance pop,edm,electronic trap,pop,pop dance,pop rap,post-teen pop,puerto rican pop,reggaeton,trap latino,urbano latino,rap,viral rap",0.842,0.801,8,-4.167,0,0.228,0.157,0.00000482,0.0642,0.617,95.881,4
79Jhw5xn4gGn6PZak275gg,"07YUOmWljBTXwIseAUd9TW","Traicionera","Traicionera","Sebastian Yatra",2016-06-24,228466,60,spotify:user:,2023-01-09T06:30:06Z,"colombian pop,latin pop,reggaeton colombiano",0.776,0.684,11,-4.95,1,0.0511,0.134,0,0.254,0.658,91.003,4
0Snbzbd74RLfL0i4nn1vU5,"28gNT5KBp7IjEOQoevXf9N","Favorito","Favorito","Camilo",2020-03-26,211613,64,spotify:user:,2023-01-09T06:30:06Z,"colombian pop,latin pop,reggaeton colombiano",0.611,0.851,9,-2.982,1,0.0598,0.229,0,0.232,0.823,178.032,4
1ndyl3wJCFs872XZ3ztPk6,"14zUHaJZo1mnYtn6IBRaRP,1GDbiv3spRmZ1XdM1jQbT7,329e4yvIujISKGKz1BZZbO,1pQWsZQehhS4wavwh7Fnxd,0KPX4Ucy9dk82uj4GpKesn,1pgDilWYDWLoOgGjf1iHNu","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]","Justin Quiles,NATTI NATASHA,Farruko,Lenny Tavárez,Dalex,Zion",2019-09-06,258600,65,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,reggaeton,trap latino,urbano latino,latin pop,rap latina,reggaeton flow,trap argentino,r&b en espanol",0.743,0.709,3,-3.922,0,0.0879,0.0451,0.00000518,0.0809,0.831,170.001,4
5099x34vBakWpGkHourFxP,"1r4hJ1h58CWwUQe3MxPuau,1vyhD5VmyZ7KMfW5gqLgo5","Qué Pena","Qué Pena","Maluma,J Balvin",2019-09-27,212711,60,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino",0.635,0.661,11,-6.425,0,0.364,0.102,0,0.336,0.858,126.15,5
6AzKhCHOms83jvNVLsz0Bt,"7IlRNXHjoOCgEAWN5qYksg,1r4hJ1h58CWwUQe3MxPuau","Djadja (feat. Maluma) - Remix","Djadja (feat. Maluma) [Remix]","Aya Nakamura,Maluma",2020-06-12,166850,63,spotify:user:,2023-01-09T06:30:06Z,"basshall,pop urbaine,reggaeton,reggaeton colombiano,urbano latino",0.791,0.682,5,-7.328,1,0.158,0.175,0,0.0926,0.672,98.031,4
7gKs1zCe0oSzpBjNyvdMIP,"5NS0854TqZQVoRmJKSWtFZ","Niña Bonita - Remastered 2020","Mi Niña Bonita (Remastered 2020 / 10 Anniversary)","Chino & Nacho",2010-01-01,215960,46,spotify:user:,2023-01-09T06:30:06Z,"electro latino,latin hip hop,latin pop,tropical,urbano latino",0.666,0.921,9,-5.462,1,0.138,0.226,0,0.15,0.723,120.03,4
2beS6dD5rovBxSA1zYoSHR,"6nVcHLIgY5pE2YCl8ubca1,1vyhD5VmyZ7KMfW5gqLgo5,4q3ewBCX7sLwd24euuV69X","No Me Conoce - Remix","Famouz","Jhayco,J Balvin,Bad Bunny",2019-05-24,309120,82,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,trap latino,urbano latino,reggaeton colombiano",0.804,0.787,10,-3.824,0,0.0746,0.14,0,0.0927,0.562,91.974,4
4HYDUMY0xSpeBr0AMY9cUz,"2cPqdH7XMvwaBJEVjheH8g,2ydZrTy8U3kOMOzx20s3dg,7iK8PXO48WeuP03g8YR51W","La Curiosidad","Platonicos","Jay Wheeler,DJ Nelson,Myke Towers",2020-06-12,219048,80,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,urbano latino,latin hip hop,reggaeton flow,trap latino",0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,0.68,90.013,4
5fwSHlTEWpluwOM0Sxnh5k,"329e4yvIujISKGKz1BZZbO","Pepas","Pepas","Farruko",2021-06-24,287120,82,spotify:user:,2023-01-09T06:30:06Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
3rsVX2Pd8UkjqF2MAZqeif,"0z0w28IvsF1gsKhVAMbh9p","La Quiero A Morir","Lo Esencial","DLG",1996,302320,65,spotify:user:,2023-01-09T06:30:06Z,"pop peruano,salsa,tropical",0.725,0.889,4,-3.257,1,0.0471,0.294,0.00311,0.252,0.924,99.672,4
63aj87TQG6F3RVO5nbG2VQ,"1vyhD5VmyZ7KMfW5gqLgo5,5he5w2lnU9x7JFhnwcekXX","In Da Getto","In Da Getto","J Balvin,Skrillex",2021-07-02,131065,71,spotify:user:,2023-01-09T06:30:06Z,"reggaeton,reggaeton colombiano,urbano latino,brostep,complextro,edm,electro",0.915,0.72,8,-3.126,1,0.0459,0.025,0.0000142,0.0942,0.631,126.986,4
7DM4BPaS7uofFul3ywMe46,"7slfeZO9LsJbWgpkIoXBUJ,1r4hJ1h58CWwUQe3MxPuau","Vente Pa' Ca (feat. Maluma)","Vente Pa' Ca (feat. Maluma)","Ricky Martin,Maluma",2016-09-22,259195,71,spotify:user:,2023-01-09T06:30:06Z,"latin pop,mexican pop,puerto rican pop,reggaeton,reggaeton colombiano,urbano latino",0.663,0.92,11,-4.07,0,0.226,0.00431,0.0000169,0.101,0.533,99.935,4
