Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4iZ4pt7kvcaH6Yo8UoZ4s2,"7tYKF4w9nC0nq9CsPZTHyP","Snooze","SOS","SZA",2022-12-09,201800,90,spotify:user:,2023-03-24T04:00:00Z,"pop,r&b",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
7a1ICdYKiQPHYmxH740gfM,"0f5nVCcR06GX8Qikz0COtT","Big Vibez","Big Vibez","Omarion",2023-03-24,166808,0,spotify:user:,2023-03-24T04:00:00Z,"dance pop,hip hop,hip pop,pop r&b,r&b,southern hip hop,urban contemporary",0.634,0.56,0,-8.247,1,0.208,0.0229,0,0.166,0.306,140.807,4
0sWkEz8MtC4ZZri7gXLIyP,"24S5IyzXICyGscL4vYshdq,7tjVFCxJdwT4NdrTmjyjQ6","IYKYK (with Muni Long)","IYKYK (with Muni Long)","Alex Vaughn,Muni Long",2023-03-14,182900,48,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,indie r&b,pop,pop r&b,r&b",0.685,0.769,1,-4.543,0,0.0753,0.0227,0,0.125,0.398,139.953,4
3unpulZnIiKRZ4MCymHfXx,"63XBtGSEZINSyXylZxEUbv,5Vuvs6Py2JRU7WiFDVsI7J","Smoke (feat. Lucky Daye)","Smoke (feat. Lucky Daye)","Victoria Monét,Lucky Daye",2023-03-24,186157,0,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b,pop,post-teen pop,r&b,rap",0.803,0.387,2,-5.839,0,0.0723,0.207,0.00000198,0.217,0.5,136.038,4
7oDd86yk8itslrA9HRP2ki,"1Xyo4u8uXC1ZmMpatF05PJ,66CXWjxzNUsdJxJ2JdwvnR","Die For You - Remix","Die For You (Remix)","The Weeknd,Ariana Grande",2023-02-24,232857,95,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,canadian pop,pop,dance pop",0.531,0.525,1,-6.5,0,0.0671,0.232,0,0.441,0.502,66.9,4
2IlT65thKQQw248mhk2PjQ,"3tlXnStJ1fFhdScmQeLpuG","JACKIE BROWN","WASTELAND","Brent Faiyaz",2022-07-08,169013,80,spotify:user:,2023-03-24T04:00:00Z,"dmv rap,hip hop,pop,r&b,rap",0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,4
4knVIbR3KouTZI1R26W3yy,"3UVRliakQfa1pMWIsNuiZ8,6q3p11nP1p80Ey6LrOOSed","white rice déjà vu","Victims & Villains","Musiq Soulchild,Hit-Boy",2023-03-10,230136,57,spotify:user:,2023-03-24T04:00:00Z,"contemporary r&b,hip pop,neo soul,r&b,urban contemporary,cali rap",0.554,0.754,1,-7.088,1,0.0797,0.402,0.00000171,0.108,0.728,146.076,4
0bTiLwSo2xmhA6BcCXTOkx,"4IVAbR2w4JJNJDDRFP3E83,4Gso3d4CscCijv0lmajZWs","Temporary (feat. Don Toliver)","Since I Have A Lover","6LACK,Don Toliver",2023-03-24,178333,0,spotify:user:,2023-03-24T04:00:00Z,"atl hip hop,hip hop,melodic rap,pop,r&b,rap,trap",0.739,0.535,6,-4.451,0,0.0424,0.339,0.000219,0.101,0.195,133.009,4
2ZL7WZcjuYKi1KUDtp4kCC,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Spin Bout U","Her Loss","Drake,21 Savage",2022-11-04,214588,82,spotify:user:,2023-03-24T04:00:00Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop",0.773,0.701,7,-6.386,1,0.0512,0.01,0,0.163,0.203,129.963,4
7LtlYlVrSuM54aKxa0FxDZ,"3qfqqDpGv4XNfa3G0EfP9s,6pOz4M7D8ENqfLSFvciEuV","Closure","Closure (Remix)","Savannah Ré,Nonso Amadi",2023-01-13,236473,40,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,pop r&b,afropop,alte,nigerian pop",0.806,0.802,0,-7.535,1,0.245,0.256,0.000399,0.258,0.887,130.049,4
7eQpbVg3tjHmtdOlAHxaTr,"6vWDO969PvNqNYHIOW5v0m","CUFF IT - WETTER REMIX","CUFF IT","Beyoncé",2023-02-08,249406,73,spotify:user:,2023-03-24T04:00:00Z,"dance pop,pop,r&b",0.66,0.688,7,-6.34,1,0.0564,0.434,0,0.489,0.65,118.05,4
2lVYLiHGIX6GajMqYXF1Un,"3KedxarmBCyFBevnqQHy3P,4IVAbR2w4JJNJDDRFP3E83","FOREVER (with 6LACK)","YESSIE","Jessie Reyez,6LACK",2022-09-16,223157,67,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,canadian pop,pop,r&b,atl hip hop,hip hop,melodic rap,rap,trap",0.815,0.606,2,-4.496,0,0.0586,0.543,0.0000203,0.114,0.484,114.009,4
4Yd30sxNlXmpsf5IYsoMhf,"5Bo5WRNdz8ZOSVA6nJs5M9","Outside Freestyle","Outside Freestyle","RAAHiiM",2023-02-24,170181,48,spotify:user:,2023-03-24T04:00:00Z,"indie r&b,pop r&b,trap soul",0.729,0.479,5,-8.125,1,0.121,0.202,0.00419,0.228,0.314,109.99,4
5m0X50W9ga5qghnXzeKNSe,"2YFBOR9KIxC6WqHclkj9Yq","Standards","Standards","Keke Palmer",2023-03-24,186294,0,spotify:user:,2023-03-24T04:00:00Z,"dance pop,pop r&b,post-teen pop,r&b",0.814,0.69,8,-4.969,1,0.0398,0.192,0,0.0852,0.281,107.966,4
6VWTBwmemTwMdrvRRKGEcl,"6dCubgboW2yqxg5cnveToX,7gU9VyFRN3JWPJ5oHOil60","Ma femme","Love Therapy","Monsieur Nov,Tayc",2023-02-24,239173,46,spotify:user:,2023-03-24T04:00:00Z,"pop urbaine",0.405,0.502,7,-8.416,0,0.0558,0.477,0,0.0984,0.357,106.794,3
4SBZis6PQh5N40Zv9ro3Ti,"2HPaUgqeutzr3jx5a9WyDV","Her Old Friends","Her Old Friends","PARTYNEXTDOOR",2023-01-13,256117,65,spotify:user:,2023-03-24T04:00:00Z,"pop,r&b,rap,toronto rap,urban contemporary",0.607,0.523,4,-7.425,0,0.0528,0.326,0,0.128,0.0781,105.018,4
5Ee4IyhPaOVRMc15fUOeG9,"0iEtIxbK0KxaSlF7G42ZOp,1Xyo4u8uXC1ZmMpatF05PJ,59wfkuBoNyhDMQGCljbUbA,1URnnhqYAYcrqrcwql10ft","Creepin' (feat. 21 Savage) - Remix","Creepin' (Remix)","Metro Boomin,The Weeknd,Diddy,21 Savage",2023-03-17,232800,65,spotify:user:,2023-03-24T04:00:00Z,"rap,canadian contemporary r&b,canadian pop,pop,dance pop,east coast hip hop,hip hop,hip pop,pop rap,r&b,atl hip hop",0.709,0.661,1,-5.993,0,0.0737,0.48,0,0.089,0.18,97.962,4
526fD9LiAEi3KKvhhYfWmm,"3ycxRkcZ67ALN3GQJ57Vig","What You Wanna Try","Masego","Masego",2023-03-03,159242,64,spotify:user:,2023-03-24T04:00:00Z,"",0.878,0.577,2,-5.925,1,0.0541,0.0656,0,0.0867,0.498,99.031,4
2vQ1is9lsYZ94S3jpK1cpK,"4jwROPSUkTkohLCRiyjiZZ","SWITCH","SWITCH","DESTIN CONRAD",2023-03-24,104842,0,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b,r&b",0.781,0.555,2,-6.997,1,0.181,0.00562,0.000142,0.15,0.83,95.009,4
5IDvV5y6vl4Xcj6p4gAMfV,"4on7a4BKixLl1rSlEcaY8Y,1hNaHKp2Za5YdOAG0WnRbc","Fan","Lost Files","Blaq Jerzee,Tiwa Savage",2023-03-10,189411,44,spotify:user:,2023-03-24T04:00:00Z,"nigerian pop,afro dancehall,afropop,azonto,azontobeats",0.735,0.806,0,-5.81,1,0.0453,0.227,0.0000228,0.235,0.837,102.135,4
0RGYP9RGSXfAGFjSrDyhIQ,"7MNEVabc4cs19CbzAFZmXz,5cM1PvItlR21WUyBnsdMcn,6HQYnRM4OzToCYPpVBInuU,028lPW2NdWHdSPCkRkcyhd","Insane (feat. Ant Clemons)","Insane (feat. Ant Clemons)","Terrace Martin,Robert Glasper,Kamasi Washington,Ant Clemons",2023-03-08,173431,52,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,indie r&b,indie soul,neo soul,contemporary jazz,indie jazz,modern jazz piano,afrofuturism,jazz,jazz saxophone",0.779,0.608,2,-8.524,0,0.0283,0.0205,0.00221,0.126,0.443,103.033,4
1muiS9jrDUTADqIE7yKuYV,"20s0P9QLxGqKuCsGwFsp7w,7c0XG5cIJTrrAgEC3ULPiq","Used To Me (feat. Ty Dolla $ign)","Used To Me (feat. Ty Dolla $ign)","Mario,Ty Dolla $ign",2023-02-14,167591,60,spotify:user:,2023-03-24T04:00:00Z,"dance pop,hip pop,pop,pop r&b,r&b,urban contemporary,hip hop,pop rap,southern hip hop,trap,trap soul",0.738,0.613,0,-6.81,0,0.0649,0.309,0,0.139,0.637,90.012,4
2omLNrDBhaCBqscV1yltOB,"0pghUohLPptZWBasy2wmUx,3KNIG74xSTc3dj0TRy7pGX","In The Mood","In The Mood","THEY.,Yung Bleu",2023-03-03,242866,57,spotify:user:,2023-03-24T04:00:00Z,"indie r&b,r&b,trap soul,underground hip hop,alabama rap,pop r&b,pop rap,rap,trap",0.661,0.718,4,-5.501,0,0.196,0.26,0,0.481,0.401,87.473,4
2zuDMKJ2rSgCMtJknUJBZ9,"7HkdQ0gt53LP4zmHsL0nap","This Is","Heart On My Sleeve (Deluxe Edition)","Ella Mai",2023-02-02,206429,67,spotify:user:,2023-03-24T04:00:00Z,"dance pop,pop,r&b,rap,uk contemporary r&b,urban contemporary",0.483,0.492,0,-6.734,0,0.157,0.221,0,0.0907,0.328,168.79,4
7zHOs0OLz4CmB8LHcf1NNv,"4DtUsfaVQBhypuwYmobdSm,2joIhhX3Feq47H4QXVDOr3","I Choose U (feat. RINI)","I Choose U (feat. RINI)","RIMON,RINI",2023-03-24,202706,0,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,dutch r&b,indie r&b,indie soul,australian r&b,bedroom soul,pop",0.467,0.686,11,-5.045,0,0.0816,0.0221,0.00261,0.122,0.55,162.001,4
0rc1HCVoReqzzXF9jssqZk,"56oDRnqbIiwx4mymNEv7dS,7tYKF4w9nC0nq9CsPZTHyP","Special (feat. SZA)","Special (feat. SZA)","Lizzo,SZA",2023-02-09,174748,79,spotify:user:,2023-03-24T04:00:00Z,"dance pop,escape room,minnesota hip hop,pop,trap queen,r&b",0.464,0.724,7,-5.019,1,0.0705,0.0188,0,0.679,0.303,82.526,4
6q4yusLwjDYEcF6jXHdt7J,"20wkVLutqVOYrc0kxFs7rA","Do You Like Me?","Do You Like Me?","Daniel Caesar",2023-01-27,227663,74,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,pop,r&b",0.714,0.407,11,-6.806,1,0.0422,0.522,0.00618,0.128,0.358,76.978,4
0wOtc2nY3NOohp4xSwOyTN,"63XBtGSEZINSyXylZxEUbv,2EMAnMvWE2eb56ToJVfCWs","We Might Even Be Falling In Love (Duet) - Spotify Singles","We Might Even Be Falling In Love (Duet) - Spotify Singles","Victoria Monét,Bryson Tiller",2023-02-14,90110,71,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b,pop,post-teen pop,r&b,rap,kentucky hip hop,trap",0.731,0.423,6,-10.147,1,0.0784,0.473,0.000413,0.129,0.78,76.964,4
1eIXYZWEfJO3Na2LCCnIJE,"7tYKF4w9nC0nq9CsPZTHyP","Love Language","SOS","SZA",2022-12-09,183893,79,spotify:user:,2023-03-24T04:00:00Z,"pop,r&b",0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,4
2TrFQYku0STJn94gRMhlNZ,"7mDU6nMUJnOSY2Hkjz5oqM","Don't Love Me","Don't Love Me","Roy Woods",2023-02-10,203292,57,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,canadian hip hop,pop rap,r&b,trap,trap soul",0.544,0.533,4,-6.074,0,0.147,0.262,0,0.102,0.231,169.732,4
1QxTmNDHFmgaxgAolqqgAD,"1IMENE2OCzsrXuu62aW1mD","22","22","JayO",2023-02-22,142120,77,spotify:user:,2023-03-24T04:00:00Z,"",0.534,0.821,5,-7.463,1,0.107,0.693,0.0000102,0.078,0.509,111.032,5
5bGNmiFJqhIlMP8fbQUu4E,"3wVXTWabe3viT0jF7DfjOL,7bXgB6jMjp9ATFy66eO08Z","Do You Mind","Do You Mind","Vedo,Chris Brown",2023-01-06,140568,62,spotify:user:,2023-03-24T04:00:00Z,"pop r&b,pop rap,r&b,dance pop",0.776,0.548,1,-6.531,1,0.0425,0.014,0.00000374,0.0402,0.715,96.502,4
2cue4DdCwO7himRLESpWk5,"4tMm1dU6Gn04VAZ9ClHcIZ,57LYzLEk2LcFghVwuWbcuS,4IVAbR2w4JJNJDDRFP3E83","Tell Me It's Over (feat. Summer Walker & 6LACK)","Sincerely For You","Jacquees,Summer Walker,6LACK",2022-12-16,281013,64,spotify:user:,2023-03-24T04:00:00Z,"atl hip hop,pop r&b,pop rap,r&b,rap,urban contemporary,pop,hip hop,melodic rap,trap",0.497,0.477,2,-7.285,0,0.116,0.373,0,0.114,0.389,121.524,4
0XdwIG7p28SeTam3DVdMX6,"4DHLoiIqFYYFjH09WduvFd,0nnBZ8FXWjG9wZgM2cpfeb","Until The End Of Time - Spotify Singles","Spotify Singles","Coco Jones,Leon Thomas",2023-02-14,283313,64,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,indie r&b,pop r&b,post-teen pop,r&b,chill r&b",0.695,0.526,8,-7.486,1,0.043,0.0635,0,0.215,0.534,121.939,4
7aXpFdZ8WIvpSmvu1AW5X7,"45RZn1pAEvQYqkRnvFaIJx,4jwROPSUkTkohLCRiyjiZZ,0hhGFNFQrdE34ZYR1CaBYN","Open - Remix","Open (Remix)","Dylan Sinclair,DESTIN CONRAD,JVCK JAMES",2022-09-28,208000,45,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,r&b,pop r&b,trap soul,uk contemporary r&b",0.568,0.68,8,-4.945,0,0.459,0.495,0,0.146,0.562,124.047,4
0MI4U8nhdfJ1FPRAgYhXxC,"5KKpBU5eC2tJDzf0wmlRp2,16rCzZOMQX7P8Kmn5YKexI","Five Star Hotels. (feat. Mahalia)","My 21st Century Blues","RAYE,Mahalia",2023-02-03,204440,60,spotify:user:,2023-03-24T04:00:00Z,"dance pop,pop,uk contemporary r&b,alternative r&b,chill r&b,indie anthem-folk,indie r&b,neo soul,r&b",0.71,0.43,11,-8.447,0,0.0656,0.472,0,0.196,0.25,131.841,4
7ndcbnVmqORhDBMA0VPt4W,"3nViOFa3kZW8OMSNOzwr98","Let's Talk About It","Let's Talk About It","Queen Naija",2023-01-06,164053,61,spotify:user:,2023-03-24T04:00:00Z,"pop r&b,r&b,rap,urban contemporary,viral rap",0.506,0.531,1,-6.927,1,0.0855,0.53,0,0.108,0.707,136.961,4
3vkgn6CpM3UHEjyCrFj73C,"4oJsWKOJCNMfUbIpR2jk8Z","Palace","Palace","Tora-i",2023-03-24,152396,0,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b",0.488,0.599,0,-7.757,1,0.18,0.0557,0.1,0.0834,0.766,141.84,3
6ghBp3GVUIorWj6fMQSie6,"6PvScqSJuICxvoA3UDYPmu","Slowly","PALISADE","JON VINYL",2022-10-14,168000,54,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b",0.629,0.338,9,-8.276,1,0.117,0.562,0,0.106,0.371,74.717,4
0teFeL0RvDeDbpmi1YZlFt,"5hhgghBFkLDdMn93GW4x3I,7c0XG5cIJTrrAgEC3ULPiq,7tjVFCxJdwT4NdrTmjyjQ6","Still Work (feat. Ty Dolla $ign & Muni Long)","Still Work (feat. Ty Dolla $ign & Muni Long)","OG Parker,Ty Dolla $ign,Muni Long",2023-02-17,154552,51,spotify:user:,2023-03-24T04:00:00Z,"dance pop,hip hop,pop,pop rap,r&b,southern hip hop,trap,trap soul,indie r&b,pop r&b",0.669,0.51,5,-8.315,0,0.105,0.193,0,0.119,0.642,74.999,4
3zX0dMVPyLnut4t7WOPJ5Q,"5Jv1MsZBh0sqokFq7pU8Xg","Pheelz Like Summer","Pheelz Good EP","Pheelz",2023-02-09,170097,61,spotify:user:,2023-03-24T04:00:00Z,"afropop,nigerian pop",0.819,0.582,7,-7.653,0,0.043,0.0892,0.000396,0.0878,0.604,102.98,4
10U0rbctNl1DWEuCn1ETm6,"7dYb5EKtRnRaWM0GQ12cKC,04EppuwbkCAhuLAVvYbqDJ","𝘠𝘚𝘓","Anchor Baby","June Freedom,Elji Beatzkilla",2021-06-18,173714,65,spotify:user:,2023-03-24T04:00:00Z,"kizomba,kizomba cabo-verdiana",0.796,0.515,2,-7.295,0,0.212,0.115,0.00401,0.348,0.678,104.985,4
6rb3wFQ66EWR7DcPG0oEE1,"62DmErcU7dqZbJaDqwsqzR,3TVXtAsR1Inumwj472S9r4","We Caa Done (feat. Drake)","We Caa Done (feat. Drake)","Popcaan,Drake",2023-01-06,245240,72,spotify:user:,2023-03-24T04:00:00Z,"dancehall,jamaican hip hop,reggae fusion,traphall,canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.568,0.76,1,-6.455,0,0.275,0.0431,0.0000153,0.18,0.481,100.042,4
5VRVc5Cq5MbKJG5llJ8XvH,"5Vuvs6Py2JRU7WiFDVsI7J","Careful (From The Original Motion Picture Magic Mike's Last Dance)","Careful (From The Original Motion Picture Magic Mike's Last Dance)","Lucky Daye",2023-02-10,192787,63,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,indie r&b,pop,r&b",0.703,0.537,1,-8.69,1,0.0311,0.0114,0.0013,0.274,0.148,101.959,4
4VY32hdU4byJ6cpEBAXRul,"2EMAnMvWE2eb56ToJVfCWs","Outside","Outside","Bryson Tiller",2022-09-08,188579,66,spotify:user:,2023-03-24T04:00:00Z,"kentucky hip hop,pop,r&b,rap,trap",0.729,0.513,6,-7.507,1,0.0554,0.125,0,0.112,0.775,97.254,4
05ohfzEBUfCEqoQCMUARWw,"7e1ICztHM2Sc4JNLxeMXYl","Take It Slow","Working On My Karma","dvsn",2022-10-28,152000,51,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,pop,r&b,trap soul,urban contemporary",0.841,0.603,5,-5.284,1,0.0567,0.0309,0,0.24,0.525,99.982,4
6dzICV2gDRl8SjPeqLnOQv,"0WjtdWS6su0f3jrW9aqEHl","Weep, No More","Weep, No More","Berhana",2023-02-10,141933,44,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b,indie soul",0.747,0.65,11,-8.188,0,0.107,0.37,0.00000199,0.35,0.868,90.01,4
5HMl6aG4uTWFo8TZvJ7pfn,"7tjVFCxJdwT4NdrTmjyjQ6","The Words","Public Displays Of Affection: The Album","Muni Long",2022-09-23,173707,53,spotify:user:,2023-03-24T04:00:00Z,"indie r&b,pop,pop r&b,r&b",0.769,0.446,6,-6.572,1,0.0717,0.138,0,0.104,0.62,89.975,4
6TSO4hwz9WGrEUY7ABGVim,"4fxd5Ee7UefO4CUXgwJ7IP","Lost Me","Give Or Take","Giveon",2022-06-24,180953,74,spotify:user:,2023-03-24T04:00:00Z,"pop,r&b",0.428,0.443,2,-8.955,0,0.101,0.525,0.0000176,0.219,0.2,87.934,4
15jdfp3DjtjxRIOg2hZg66,"6N13mUTgkfYEUmW8R2GH0G","Hate","Hate","Idman",2023-01-20,243071,40,spotify:user:,2023-03-24T04:00:00Z,"",0.729,0.59,8,-2.483,1,0.108,0.21,0.00000929,0.379,0.433,159.789,4
2AvdB48FWJJMKzKeWgPt1R,"5ae3MM8dgOn3QPHzqFDJlY","Look My Way","Look My Way","Kevin Ross",2023-01-27,174000,52,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,indie r&b,pop r&b,r&b",0.715,0.839,1,-4.334,0,0.162,0.0863,0,0.0764,0.565,80.036,4
0sSRLXxknVTQDStgU1NqpY,"3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft","Hours In Silence","Her Loss","Drake,21 Savage",2022-11-04,399153,74,spotify:user:,2023-03-24T04:00:00Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop",0.501,0.403,6,-11.106,0,0.119,0.234,0,0.267,0.111,118.352,4
3YZmW6AUHsbN7KhOTd944i,"1Xyo4u8uXC1ZmMpatF05PJ,57LYzLEk2LcFghVwuWbcuS","Best Friends - Remix","Best Friends (Remix)","The Weeknd,Summer Walker",2022-08-05,175071,59,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,canadian pop,pop,r&b",0.608,0.649,4,-6.569,0,0.113,0.24,0,0.311,0.612,180.22,3
1DA2ADZs6O28y2rmdmpekw,"3tVQdUvClmAT7URs9V3rsp,3ZpEKRjHaHANcpk10u6Ntq","2 Sugar (feat. Ayra Starr)","More Love, Less Ego","Wizkid,Ayra Starr",2022-11-11,187906,72,spotify:user:,2023-03-24T04:00:00Z,"afro dancehall,afropop,azonto,nigerian hip hop,nigerian pop",0.914,0.643,6,-3.862,0,0.134,0.0498,0,0.0618,0.764,105.033,4
1KgqMmNUqRdXqZhR4PXtg8,"5rkVyNGXEgeUqKkB5ccK83","Falling For You","Falling For You","Ashanti",2022-10-28,199825,53,spotify:user:,2023-03-24T04:00:00Z,"dance pop,hip hop,hip pop,r&b,urban contemporary",0.689,0.668,0,-7.301,0,0.0409,0.692,0.0199,0.108,0.68,87.984,4
4MbzauKV2ydtZZjLsPcuTF,"7HO5fOXE4gh3lzZn64tX2E","Spread Thin","Buckles Laboratories Presents: The Intermission","Mariah the Scientist",2022-03-11,202519,73,spotify:user:,2023-03-24T04:00:00Z,"alternative r&b,chill r&b,pop,r&b",0.621,0.411,6,-8.261,0,0.0333,0.0553,0,0.0816,0.357,110.113,4
6FxdAycUNPT8gHH5JhG2xI,"1W7FNibLa0O0b572tB2w7t,31W5EY0aAly4Qieq6OFu6I","Lay Up N’ Chill (feat. A Boogie Wit da Hoodie)","Lay Up N’ Chill (feat. A Boogie Wit da Hoodie)","Pink Sweat$,A Boogie Wit da Hoodie",2022-10-14,153735,58,spotify:user:,2023-03-24T04:00:00Z,"bedroom soul,chill r&b,pop,melodic rap,rap",0.528,0.683,1,-4.074,0,0.263,0.26,0,0.0857,0.539,134.92,4
3noiPAHonb3coH4jSVM09i,"3KV3p5EY4AvKxOlhGHORLg","Changes","Changes","Jeremih",2022-10-21,153364,59,spotify:user:,2023-03-24T04:00:00Z,"chicago rap,dance pop,pop,pop rap,r&b,urban contemporary",0.745,0.622,7,-6.892,0,0.128,0.0992,0,0.0832,0.557,140.082,4
5hTl2uxJGd1sbLtovguuuk,"4HzKw8XcD0piJmDrrPRCYk,3TVXtAsR1Inumwj472S9r4","Stars Align (with Drake)","Wildest Dreams","Majid Jordan,Drake",2021-10-22,260519,65,spotify:user:,2023-03-24T04:00:00Z,"canadian contemporary r&b,pop,r&b,trap soul,canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.763,0.667,2,-6.285,1,0.085,0.021,0.000024,0.0715,0.75,95.864,4
